at	IN	B-ADVP	O	B-AM-MNR	O	False
all	DT	E-ADVP	O	E-AM-MNR	O	False
.	.	O	O	-	O	False

Its	PRP$	S-NP	O	S-A1	Continued_state_of_affairs	False
still	RB	S-ADVP	O	S-AM-TMP	Continued_state_of_affairs	False
going	VBG	S-VP	O	S-V	Motion	False
.	.	O	O	-	O	False

This	DT	B-NP	O	-	O	False
computer	NN	E-NP	O	-	O	False
is	VBZ	S-VP	O	-	O	False
exceptionally	RB	B-ADJP	O	-	O	False
thin	JJ	E-ADJP	O	-	O	False
for	IN	S-PP	O	-	O	False
it	PRP	S-NP	O	-	O	False
's	POS	B-NP	O	-	O	False
screen	NN	I-NP	O	-	O	True
size	NN	I-NP	O	-	O	True
and	CC	I-NP	O	-	O	False
processing	NN	I-NP	O	-	O	True
power	NN	E-NP	O	-	O	True
.	.	O	O	-	O	False

There	EX	S-NP	O	-	O	False
is	VBZ	S-VP	O	-	O	False
NO	DT	B-NP	O	B-AM-MNR	Quantity	False
way	NN	E-NP	O	E-AM-MNR	Quantity	False
I	PRP	S-NP	O	S-A0	Commerce_buy	False
will	MD	B-VP	O	S-AM-MOD	O	False
buy	VB	E-VP	O	S-V	Commerce_buy	False
a	DT	B-NP	O	B-A1	Commerce_buy	False
LG	NNP	I-NP	S-ORG	I-A1	Commerce_buy	False
product	NN	E-NP	O	E-A1	Commerce_buy	False
in	IN	S-PP	O	B-AM-TMP	O	False
the	DT	B-NP	O	I-AM-TMP	O	False
future	NN	E-NP	O	E-AM-TMP	Possibilities	False
.	.	O	O	-	O	False

I	PRP	S-NP	O	S-A0	Arriving	False
have	VBP	B-VP	O	-	O	False
not	RB	I-VP	O	S-AM-NEG	O	False
had	VBN	E-VP	O	S-V	O	False
a	DT	B-NP	O	B-A1	O	False
problem	NN	E-NP	O	I-A1	O	False
with	IN	S-PP	O	I-A1	O	False
the	DT	B-NP	O	B-A1	O	False
applications	NNS	E-NP	O	E-A1	O	True
quitting	VBG	B-VP	O	S-V	O	False
or	CC	I-VP	O	I-A1	O	False
freezing	VBG	E-VP	O	E-A1	O	False
.	.	O	O	-	O	False

Prior	RB	S-ADVP	O	B-AM-TMP	Time_vector	False
to	TO	S-PP	O	I-AM-TMP	Time_vector	False
this	DT	B-NP	O	I-AM-TMP	Time_vector	False
computer	NN	E-NP	O	E-AM-TMP	Time_vector	False
,	,	O	O	-	O	False
I	PRP	S-NP	O	S-A0	Time_vector	False
owned	VBD	S-VP	O	S-V	Possession	False
a	DT	B-NP	O	B-A1	Possession	False
PowerBook	NNP	I-NP	B-ORG	I-A1	Possession	False
G4	NNP	E-NP	E-ORG	E-A1	Possession	False
for	IN	S-PP	O	B-AM-TMP	O	False
6	CD	B-NP	O	I-AM-TMP	Measure_duration	False
years	NNS	I-NP	O	I-AM-TMP	Measure_duration	False
-LRB-	NNP	E-NP	O	I-AM-TMP	O	False
quite	RB	B-NP	O	I-AM-TMP	O	False
a	DT	I-NP	O	I-AM-TMP	O	False
long	JJ	I-NP	O	I-AM-TMP	Duration_attribute	False
time	NN	E-NP	O	I-AM-TMP	Event_instance	False
for	IN	S-PP	O	I-AM-TMP	O	False
a	DT	B-NP	O	I-AM-TMP	O	False
laptop	NN	I-NP	O	I-AM-TMP	O	False
-RRB-	NNP	E-NP	S-ORG	E-AM-TMP	O	False
.	.	O	O	-	O	False

Maybe	RB	S-ADVP	O	B-A1	O	False
this	DT	S-NP	O	E-A1	O	False
is	VBZ	S-VP	O	-	O	False
virus	NN	S-NP	O	S-A1	O	False
related	VBN	S-ADJP	O	S-V	O	False
,	,	O	O	-	O	False
maybe	RB	S-ADVP	O	-	O	False
not	RB	O	O	-	O	False
,	,	O	O	-	O	False
but	CC	O	O	-	O	False
the	DT	B-NP	O	B-A0	O	False
computer	NN	E-NP	O	E-A0	O	False
has	VBZ	B-VP	O	-	O	False
locked	VBN	E-VP	O	B-V	O	False
up	RP	S-PRT	O	E-V	O	False
many	JJ	B-NP	O	B-A1	O	False
times	NNS	E-NP	O	E-A1	O	False
,	,	O	O	-	O	False
and	CC	O	O	-	O	False
on	IN	S-PP	O	B-AM-TMP	O	False
two	CD	B-NP	O	I-AM-TMP	O	False
occasions	NNS	E-NP	O	E-AM-TMP	O	False
,	,	O	O	-	O	False
the	DT	B-NP	O	B-A1	O	False
screen	NN	E-NP	O	E-A1	O	True
has	VBZ	B-VP	O	-	O	False
simply	RB	I-VP	O	S-AM-ADV	O	False
gone	VBN	E-VP	O	S-V	O	False
black	JJ	S-ADJP	O	S-A2	O	False
.	.	O	O	-	O	False

The	DT	B-NP	O	-	O	False
advantages	NNS	E-NP	O	-	O	False
of	IN	S-PP	O	-	O	False
owning	VBG	S-VP	O	S-V	Possession	False
'a	DT	B-NP	O	B-A1	O	False
'mac	NN	E-NP	O	I-A1	O	False
are	VBP	S-VP	O	I-A1	O	False
numerous	JJ	S-ADJP	O	E-A1	Quantity	False
.	.	O	O	-	O	False

I	PRP	S-NP	O	S-A0	Reasoning	False
challenge	VBP	S-VP	O	S-V	Difficulty	False
anyone	NN	S-NP	O	S-A0	Difficulty	False
to	TO	B-VP	O	I-A1	O	False
show	VB	E-VP	O	S-V	Reasoning	False
proof	NN	S-NP	O	B-A1	Reasoning	False
that	IN	S-SBAR	O	I-A1	Reasoning	False
through	IN	S-PP	O	B-AM-MNR	Reasoning	False
anywhere	RB	S-ADVP	O	I-AM-MNR	Reasoning	False
near	IN	S-PP	O	I-AM-MNR	Reasoning	False
normal	JJ	B-NP	O	I-AM-MNR	Reasoning	False
use	NN	E-NP	O	E-AM-MNR	Reasoning	False
can	MD	B-VP	O	S-AM-MOD	Reasoning	False
get	VB	E-VP	O	S-V	Reasoning	False
more	JJR	B-NP	O	B-A1	Reasoning	False
than	IN	I-NP	O	I-A1	Reasoning	False
2.5	CD	I-NP	O	I-A1	Reasoning	False
hrs	NNS	E-NP	O	I-A1	Reasoning	False
out	IN	S-PP	O	I-A1	Reasoning	False
of	IN	S-PP	O	I-A1	Reasoning	False
it	PRP	S-NP	O	E-A1	Reasoning	False
.	.	O	O	-	O	False

Using	VBG	S-VP	O	S-V	Using	False
this	DT	B-NP	O	B-A1	Using	False
machine	NN	E-NP	O	E-A1	Gizmo	False
is	VBZ	S-VP	O	-	O	False
like	IN	S-PP	O	-	O	False
a	DT	B-NP	O	-	O	False
mild	JJ	I-NP	O	-	Type	False
form	NN	E-NP	O	-	Type	False
of	IN	S-PP	O	-	Type	False
torture	NN	S-NP	O	-	Type	False
.	.	O	O	-	O	False

This	DT	S-NP	O	S-A0	O	False
wiped	VBD	S-VP	O	B-V	O	False
out	RP	S-PRT	O	E-V	O	False
several	JJ	B-NP	O	B-A1	O	False
programs	NNS	E-NP	O	E-A1	O	True
that	WDT	S-NP	O	S-R-A1	O	False
were	VBD	B-VP	O	I-A1	O	False
installed	VBN	E-VP	O	S-V	O	False
on	IN	S-PP	O	B-A2	O	False
the	DT	B-NP	O	I-A2	O	False
computer	NN	E-NP	O	E-A2	O	False
when	WRB	S-ADVP	O	S-R-AM-TMP	O	False
it	PRP	S-NP	O	S-A1	O	False
was	VBD	B-VP	O	I-AM-TMP	O	False
bought	VBN	E-VP	O	S-V	O	False
.	.	O	O	-	O	False

On	IN	S-PP	O	B-AM-TMP	O	False
the	DT	B-NP	O	I-AM-TMP	O	False
twelfth	JJ	I-NP	O	I-AM-TMP	Calendric_unit	False
day	NN	E-NP	O	E-AM-TMP	Calendric_unit	False
that	IN	S-SBAR	O	I-AM-TMP	O	False
I	PRP	S-NP	O	I-AM-TMP	Deciding	False
had	VBD	S-VP	O	I-AM-TMP	Possession	False
the	DT	B-NP	O	I-AM-TMP	Possession	False
notebook	NN	E-NP	O	E-AM-TMP	Possession	False
,	,	O	O	-	O	False
I	PRP	S-NP	O	S-A0	Deciding	False
decided	VBD	B-VP	O	S-V	Deciding	False
to	TO	I-VP	O	B-A1	Deciding	False
go	VB	E-VP	O	S-V	Deciding	False
to	TO	S-PP	O	B-A4	Deciding	False
Dell	NNP	S-NP	S-ORG	I-A4	Deciding	False
's	POS	B-NP	O	I-A4	Deciding	False
website	NN	E-NP	O	E-A4	Deciding	False
and	CC	O	O	-	Deciding	False
update	VB	S-VP	O	S-V	Deciding	False
it	PRP	S-NP	O	S-A1	Deciding	False
.	.	O	O	-	O	False

The	DT	B-NP	O	B-A0	O	False
computer	NN	E-NP	O	E-A0	O	False
blinks	VBZ	S-VP	O	S-V	O	False
it	PRP	S-NP	O	S-A1	Desiring	False
shuts	VBZ	S-VP	O	B-V	Body_movement	False
off	RP	S-PRT	O	E-V	Locative_relation	False
at	IN	S-PP	O	B-A2	O	False
will	NN	S-NP	O	E-A2	Desiring	False
.	.	O	O	-	O	False

Excellent	JJ	B-NP	O	-	Desirability	False
product	NN	E-NP	O	-	Gizmo	False
for	IN	S-PP	O	-	O	False
the	DT	B-NP	O	-	O	False
money	NN	E-NP	O	-	Money	False
.	.	O	O	-	O	False

It	PRP	S-NP	O	-	O	False
's	VBZ	S-VP	O	-	O	False
graphics	NNS	S-NP	O	-	O	True
are	VBP	S-VP	O	-	O	False
n't	RB	O	O	-	O	False
bad	JJ	S-ADJP	O	-	O	False
at	IN	S-PP	O	-	O	False
all	DT	S-NP	O	-	O	False
,	,	O	O	-	O	False
for	IN	S-PP	O	-	O	False
the	DT	B-NP	O	-	O	False
lower	JJR	I-NP	O	-	O	False
end	NN	E-NP	O	-	O	False
of	IN	S-PP	O	-	O	False
the	DT	B-NP	O	-	O	False
MacBook	NNP	I-NP	B-MISC	-	O	False
Pro	NNP	I-NP	E-MISC	-	O	False
spectrum	NN	E-NP	O	-	O	False
,	,	O	O	-	O	False
easily	RB	B-ADJP	O	-	O	False
capable	JJ	E-ADJP	O	-	O	False
of	IN	S-PP	O	-	O	False
running	VBG	S-VP	O	S-V	O	False
StarCraft	NNP	B-NP	B-MISC	B-A1	O	False
II	NNP	I-NP	E-MISC	I-A1	O	False
and	CC	I-NP	O	I-A1	O	False
other	JJ	I-NP	O	I-A1	O	False
games	NNS	E-NP	O	E-A1	O	False
with	IN	S-PP	O	B-AM-MNR	O	False
comparable	JJ	B-NP	O	I-AM-MNR	O	False
graphics	NNS	E-NP	O	E-AM-MNR	O	True
.	.	O	O	-	O	False

I	PRP	S-NP	O	S-A0	O	False
have	VBP	S-VP	O	S-V	O	False
Vista	NNP	S-NP	O	S-A1	O	False
,	,	O	O	-	O	False
so	RB	O	O	B-A1	O	False
I	PRP	S-NP	O	S-A0	O	False
am	VBP	B-VP	O	I-A1	O	False
unable	JJ	I-VP	O	I-A1	O	False
to	TO	I-VP	O	I-A1	O	False
install	VB	I-VP	O	S-V	O	True
and	CC	I-VP	O	I-A1	O	False
uninstall	VB	E-VP	O	S-V	O	True
some	DT	B-NP	O	B-A1	O	False
programs	NNS	E-NP	O	E-A1	O	True
.	.	O	O	-	O	False

The	DT	B-NP	O	-	O	False
screen	NN	E-NP	O	-	O	True
is	VBZ	S-VP	O	-	O	False
bright	JJ	B-ADJP	O	-	O	False
and	CC	I-ADJP	O	-	O	False
vivid	JJ	E-ADJP	O	-	O	False
and	CC	O	O	-	O	False
the	DT	B-NP	O	B-A1	O	False
keyboard	NN	E-NP	O	E-A1	O	True
is	VBZ	S-VP	O	-	O	False
very	RB	B-ADJP	O	-	O	False
easy	JJ	E-ADJP	O	-	O	False
to	TO	B-VP	O	-	O	False
use	VB	E-VP	O	S-V	O	False
,	,	O	O	-	O	False
very	RB	B-ADJP	O	-	O	False
important	JJ	E-ADJP	O	-	O	False
for	IN	S-PP	O	-	O	False
use	NN	B-NP	O	-	O	False
quick	JJ	I-NP	O	-	O	False
typers	NNS	E-NP	O	-	O	False
.	.	O	O	-	O	False

I	PRP	S-NP	O	S-A0	Intentionally_act	False
can	MD	B-VP	O	S-AM-MOD	Capability	False
do	VB	E-VP	O	S-V	Intentionally_act	False
everything	NN	S-NP	O	B-A1	Intentionally_act	False
I	PRP	S-NP	O	I-A1	Intentionally_act	False
could	MD	S-VP	O	I-A1	Capability	False
before	RB	S-ADVP	O	E-A1	Capability	False
,	,	O	O	-	Capability	False
only	RB	B-ADVP	O	B-AM-ADV	Sole_instance	False
faster	RBR	E-ADVP	O	I-AM-ADV	Speed	False
and	CC	O	O	I-AM-ADV	Capability	False
more	RBR	B-ADVP	O	I-AM-ADV	Increment	False
efficiently	RB	E-ADVP	O	E-AM-ADV	Increment	False
.	.	O	O	-	O	False

I	PRP	S-NP	O	B-A0	Labeling	False
called	VBD	S-VP	O	I-A0	Labeling	False
Toshiba	NNP	S-NP	S-MISC	I-A0	O	False
and	CC	O	O	I-A0	O	False
they	PRP	S-NP	O	E-A0	Desiring	False
want	VBP	S-VP	O	S-V	Desiring	False
me	PRP	S-NP	O	B-A1	O	False
to	TO	B-VP	O	I-A1	O	False
be	VB	E-VP	O	I-A1	O	False
without	IN	S-PP	O	I-A1	O	False
my	PRP$	B-NP	O	I-A1	O	False
laptop	NN	E-NP	O	I-A1	O	False
for	IN	S-PP	O	I-A1	O	False
about	IN	B-NP	O	I-A1	Relational_quantity	False
two	CD	I-NP	O	I-A1	Cardinal_numbers	False
weeks	NNS	E-NP	O	E-A1	Cardinal_numbers	False
while	IN	S-SBAR	O	B-AM-TMP	Desiring	False
they	PRP	S-NP	O	S-A0	Desiring	False
look	VBP	S-VP	O	S-V	Desiring	False
at	IN	S-PP	O	B-A1	Desiring	False
the	DT	B-NP	O	I-A1	Desiring	False
problem	NN	E-NP	O	E-A1	Desiring	False
.	.	O	O	-	O	False

the	DT	B-NP	O	B-A0	O	False
mouse	NN	E-NP	O	E-A0	O	True
jumps	VBZ	S-VP	O	S-V	O	False
around	IN	S-PP	O	S-AM-DIR	O	False
all	PDT	B-NP	O	B-AM-TMP	O	False
the	DT	I-NP	O	I-AM-TMP	O	False
time	NN	E-NP	O	E-AM-TMP	O	False
and	CC	O	O	-	O	False
it	PRP	S-NP	O	S-A0	O	False
clicks	VBZ	S-VP	O	S-V	O	False
stuff	NN	S-NP	O	B-A1	O	False
i	PRP	S-NP	O	S-A0	O	False
dont	MD	B-VP	O	I-A1	O	False
want	VB	E-VP	O	S-V	O	False
it	PRP	S-NP	O	S-A1	O	False
too	RB	S-ADVP	O	S-AM-DIS	O	False
.	.	O	O	-	O	False

i	PRP	S-NP	O	S-A0	Grasp	False
dont	MD	B-VP	O	-	Grasp	False
understand	VB	E-VP	O	S-V	Grasp	False
why	WRB	S-ADVP	O	B-A1	Reason	False
i	PRP	S-NP	O	S-A0	Grasp	False
spent	VBD	S-VP	O	S-V	Used_up	False
twice	RB	S-ADVP	O	S-AM-TMP	Event_instance	False
as	RB	B-NP	O	B-A2	Grasp	False
much	JJ	E-NP	O	I-A2	Grasp	False
to	TO	B-VP	O	I-A2	Event_instance	False
get	VB	E-VP	O	S-V	Event_instance	False
a	DT	B-NP	O	B-A1	Event_instance	False
laptop	NN	E-NP	O	I-A1	Event_instance	False
rather	RB	B-PP	O	I-A1	Event_instance	False
than	IN	E-PP	O	I-A1	Event_instance	False
a	DT	B-NP	O	I-A1	Event_instance	False
desktop	NN	E-NP	O	E-A1	Event_instance	False
when	WRB	S-ADVP	O	B-AM-TMP	Event_instance	False
my	PRP$	B-NP	O	I-AM-TMP	Event_instance	False
lap	NN	I-NP	O	I-AM-TMP	Event_instance	False
top	NN	E-NP	O	I-AM-TMP	Event_instance	False
is	VBZ	S-VP	O	I-AM-TMP	Event_instance	False
completelyimmoble	JJ	S-ADJP	O	E-AM-TMP	Event_instance	False
.	.	O	O	-	O	False

For	IN	S-PP	O	-	O	False
those	DT	S-NP	O	B-A0	O	False
that	WDT	S-NP	O	I-A0	O	False
care	VBP	S-VP	O	I-A0	O	False
about	IN	S-PP	O	I-A0	O	False
noise	NN	S-NP	O	I-A0	O	True
this	DT	B-NP	O	I-A0	O	False
thing	NN	E-NP	O	E-A0	O	False
does	VBZ	B-VP	O	-	O	False
n't	RB	I-VP	O	S-AM-NEG	O	False
really	RB	I-VP	O	S-AM-ADV	O	False
make	VB	E-VP	O	S-V	O	False
any	DT	S-NP	O	S-A1	O	False
;	:	O	O	-	O	False

Here	RB	S-ADVP	O	-	Locative_relation	False
we	PRP	S-NP	O	-	O	False
are	VBP	S-VP	O	-	O	False
another	DT	B-NP	O	-	Increment	False
year	NN	E-NP	O	-	Increment	False
later	RB	S-ADVP	O	-	Calendric_unit	False
and	CC	O	O	-	O	False
the	DT	B-NP	O	B-A0	Intentionally_act	False
computer	NN	E-NP	O	E-A0	Intentionally_act	False
is	VBZ	B-VP	O	-	O	False
doing	VBG	E-VP	O	S-V	Intentionally_act	False
the	DT	B-NP	O	B-A1	Intentionally_act	False
same	JJ	I-NP	O	I-A1	Identicality	False
thing	NN	E-NP	O	E-A1	Identicality	False
.	.	O	O	-	O	False

Despite	IN	S-PP	O	B-AM-ADV	O	False
the	DT	B-NP	O	I-AM-ADV	O	False
plethora	NN	E-NP	O	I-AM-ADV	Quantity	False
of	IN	S-PP	O	I-AM-ADV	O	False
problems	NNS	S-NP	O	E-AM-ADV	Predicament	False
,	,	O	O	-	O	False
I	PRP	S-NP	O	S-A0	Using	False
managed	VBD	B-VP	O	S-V	Success_or_failure	False
to	TO	I-VP	O	B-A1	Success_or_failure	False
use	VB	E-VP	O	S-V	Using	False
technological	JJ	B-NP	O	B-A1	Using	False
trickery	NN	E-NP	O	E-A1	Using	False
to	TO	B-VP	O	B-A2	Success_or_failure	False
keep	VB	E-VP	O	S-V	Cause_to_continue	False
the	DT	B-NP	O	B-A1	Cause_to_continue	False
machine	NN	E-NP	O	I-A1	Gizmo	False
operational	JJ	S-ADJP	O	E-A1	Success_or_failure	False
for	IN	S-PP	O	B-AM-TMP	Success_or_failure	False
two	CD	B-NP	O	I-AM-TMP	Cardinal_numbers	False
years	NNS	E-NP	O	E-AM-TMP	Cardinal_numbers	False
.	.	O	O	-	O	False

I	PRP	S-NP	O	S-A0	O	False
had	VBD	S-VP	O	S-V	O	False
my	PRP$	B-NP	O	B-A1	O	False
IWORKS	NNP	I-NP	S-LOC	I-A1	O	False
,	,	I-NP	O	I-A1	O	False
Itunes	NNP	I-NP	S-LOC	B-A0	O	False
,	,	I-NP	O	I-A0	O	False
Email	NNP	I-NP	O	I-A0	O	False
,	,	I-NP	O	I-A0	O	False
MS	NNP	I-NP	B-ORG	I-A0	O	False
Office	NNP	I-NP	E-ORG	I-A0	O	False
,	,	I-NP	O	I-A0	O	False
network	NN	I-NP	O	I-A0	O	False
and	CC	I-NP	O	I-A0	O	False
printers	NNS	E-NP	O	E-A0	O	False
set	VBP	S-VP	O	B-V	O	False
up	RP	S-PRT	O	E-V	O	False
and	CC	O	O	I-A1	O	False
completely	RB	B-VP	O	S-AM-MNR	O	False
working	VBG	E-VP	O	S-V	O	False
perfectly	RB	S-ADVP	O	S-AM-MNR	O	False
within	IN	S-PP	O	B-AM-TMP	O	False
an	DT	B-NP	O	I-AM-TMP	O	False
hour	NN	E-NP	O	E-AM-TMP	O	False
.	.	O	O	-	O	False

Simply	RB	B-NP	O	-	O	False
amazing	JJ	I-NP	O	-	Stimulus_focus	False
computer	NN	E-NP	O	-	Stimulus_focus	False
!	.	O	O	-	Stimulus_focus	False
!	.	O	O	-	Stimulus_focus	False

I	PRP	S-NP	O	S-A0	First_experience	False
first	RB	S-ADVP	O	S-AM-TMP	First_experience	False
purchased	VBD	S-VP	O	S-V	Commerce_buy	False
this	DT	B-NP	O	B-A1	Commerce_buy	False
Dell	NNP	I-NP	S-ORG	I-A1	Natural_features	False
model	NN	I-NP	O	I-A1	Vehicle	False
``	``	I-NP	O	I-A1	O	False
1764	CD	E-NP	O	I-A1	O	False
''	''	O	O	E-A1	O	False
on	IN	S-PP	O	B-AM-TMP	O	False
April	NNP	B-NP	O	I-AM-TMP	Calendric_unit	False
6	CD	I-NP	O	I-AM-TMP	O	False
,	,	I-NP	O	I-AM-TMP	O	False
201	CD	E-NP	O	E-AM-TMP	O	False

The	DT	B-NP	O	B-A0	O	False
macbooks	NNS	E-NP	O	E-A0	O	False
are	VBP	S-VP	O	-	O	False
small	JJ	B-ADJP	O	-	O	False
enough	RB	E-ADJP	O	-	O	False
to	TO	B-VP	O	-	O	False
be	VB	E-VP	O	-	O	False
very	RB	B-ADJP	O	B-A3	Degree	False
portable	JJ	E-ADJP	O	E-A3	O	False
yet	RB	B-VP	O	S-AM-TMP	O	False
hold	VB	E-VP	O	S-V	O	False
tons	NNS	S-NP	O	B-A1	O	False
of	IN	S-PP	O	I-A1	O	False
information	NN	B-NP	O	I-A1	O	False
and	CC	I-NP	O	I-A1	O	False
performance	NN	E-NP	O	E-A1	O	True
.	.	O	O	-	O	False

Two	CD	B-NP	O	-	O	False
times	NNS	E-NP	O	-	Event_instance	False
with	IN	S-PP	O	-	O	False
in	IN	S-PP	O	-	O	False
one	CD	B-NP	O	-	Cardinal_numbers	False
month	NN	E-NP	O	-	Cardinal_numbers	False
.	.	O	O	-	O	False

The	DT	B-NP	O	-	O	False
only	JJ	I-NP	O	-	O	False
downfall	NN	E-NP	O	-	O	False
is	VBZ	S-VP	O	-	O	False
a	DT	B-NP	O	-	O	False
lot	NN	E-NP	O	-	O	False
of	IN	S-PP	O	-	O	False
the	DT	B-NP	O	B-A1	O	False
software	NN	E-NP	O	E-A1	O	True
I	PRP	S-NP	O	S-A0	O	False
have	VBP	B-VP	O	-	O	False
wo	MD	I-VP	O	S-AM-MOD	O	False
n't	RB	I-VP	O	S-AM-NEG	O	False
work	VB	E-VP	O	S-V	O	False
with	IN	S-PP	O	B-AM-MNR	O	False
Mac	NNP	B-NP	S-PER	I-AM-MNR	O	False
and	CC	I-NP	O	I-AM-MNR	O	False
iWork	NNP	E-NP	S-PER	E-AM-MNR	O	False
is	VBZ	S-VP	O	-	O	False
not	RB	O	O	-	O	False
worth	JJ	S-ADJP	O	-	O	False
the	DT	B-NP	O	-	O	False
price	NN	E-NP	O	-	O	True
of	IN	S-PP	O	-	O	False
it	PRP	S-NP	O	-	O	False
.	.	O	O	-	O	False

Waited	VBN	S-VP	O	S-V	Waiting	False
on	IN	S-PP	O	B-A2	Waiting	False
getting	VBG	S-VP	O	S-V	Getting	False
this	DT	B-NP	O	B-A1	Getting	False
computer	NN	E-NP	O	E-A1	Getting	False
,	,	O	O	-	O	False
but	CC	O	O	-	O	False
it	PRP	S-NP	O	S-A1	Undergo_change	False
has	VBZ	B-VP	O	-	O	False
been	VBN	E-VP	O	-	O	False
a	DT	B-NP	O	-	O	False
great	JJ	I-NP	O	-	Undergo_change	False
change	NN	E-NP	O	-	Undergo_change	False
.	.	O	O	-	O	False

For	IN	S-PP	O	-	O	False
my	PRP$	B-NP	O	B-A0	Causation	False
burn	NN	I-NP	O	I-A0	Causation	False
thigh	NN	E-NP	O	E-A0	Causation	False
which	WDT	S-NP	O	S-R-A0	O	False
has	VBZ	B-VP	O	-	O	False
put	VBN	E-VP	O	S-V	Causation	False
a	DT	B-NP	O	B-A1	Causation	False
permanent	JJ	I-NP	O	I-A1	Causation	False
mark	NN	E-NP	O	E-A1	Causation	False
on	IN	S-PP	O	B-A2	O	False
my	PRP$	B-NP	O	I-A2	Observable_body_parts	False
skin	NN	I-NP	O	I-A2	O	False
-LRB-	NN	E-NP	S-ORG	E-A2	O	False
it	PRP	S-NP	O	-	Awareness	False
happened	VBD	S-VP	O	S-V	O	False
7	CD	B-NP	O	B-AM-TMP	Measure_duration	False
months	NNS	E-NP	O	I-AM-TMP	Measure_duration	False
ago	IN	S-ADVP	O	I-AM-TMP	Time_vector	False
-RRB-	NNP	S-NP	O	I-AM-TMP	O	False
they	PRP	S-NP	O	S-A0	O	False
offered	VBD	S-VP	O	S-V	Offering	False
me	PRP	S-NP	O	S-A2	Offering	False
an	DT	B-NP	O	B-A1	O	False
ITouch	JJ	I-NP	B-MISC	I-A1	O	False
8Gig	JJ	I-NP	I-MISC	I-A1	O	False
-LRB-	NNP	E-NP	E-MISC	E-A1	O	False
you	PRP	S-NP	O	S-A0	Awareness	False
know	VBP	S-VP	O	S-V	Awareness	False
it	PRP	S-NP	O	B-A1	Awareness	False
is	VBZ	S-VP	O	I-A1	O	False
a	DT	B-NP	O	I-A1	Quantity	False
bit	NN	E-NP	O	I-A1	Quantity	False
insulating	VBG	S-VP	O	I-A1	O	False
when	WRB	S-ADVP	O	I-A1	Temporal_collocation	False
a	DT	B-NP	O	B-A0	O	False
company	NN	E-NP	O	I-A0	Businesses	False
this	DT	S-NP	O	I-A0	O	False
rich	JJ	S-ADJP	O	I-A0	Position_on_a_scale	False
,	,	O	O	E-A0	O	False
offer	VBP	S-VP	O	S-V	O	False
a	DT	B-NP	O	B-A1	O	False
loyal	JJ	I-NP	O	I-A1	O	False
customer	NN	E-NP	O	I-A1	O	False
like	IN	S-PP	O	I-A1	O	False
me	PRP	S-NP	O	I-A1	Offering	False
,	,	O	O	I-A1	O	False
a	DT	B-NP	O	I-A1	O	False
bottom	NN	E-NP	O	I-A1	Part_orientational	False
of	IN	S-PP	O	I-A1	O	False
their	PRP$	B-NP	O	I-A1	O	False
product	NN	I-NP	O	I-A1	Gizmo	False
line	NN	E-NP	O	I-A1	Roadways	False
as	IN	S-PP	O	I-A1	O	False
a	DT	B-NP	O	I-A1	Giving	False
gift	NN	E-NP	O	I-A1	Giving	False
for	IN	S-PP	O	I-A1	Giving	False
events	NNS	S-NP	O	I-A1	Event	False
like	IN	S-PP	O	I-A1	Event	False
this	DT	B-NP	O	I-A1	Event	False
-RRB-	NNP	E-NP	S-ORG	E-A1	O	False
.	.	O	O	-	O	False

Whenever	NNP	S-NP	O	S-AM-TMP	O	False
tried	VBD	B-VP	O	S-V	O	False
to	TO	I-VP	O	B-A1	O	False
turn	VB	E-VP	O	S-V	O	False
it	PRP	S-NP	O	S-A1	O	False
on	IN	S-PP	O	S-C-V	O	False
,	,	O	O	-	O	False
it	PRP	S-NP	O	S-A0	O	False
would	MD	B-VP	O	S-AM-MOD	O	False
restart	VB	E-VP	O	S-V	O	False
as	RB	B-ADVP	O	B-AM-TMP	O	False
soon	RB	E-ADVP	O	I-AM-TMP	O	False
as	IN	S-SBAR	O	I-AM-TMP	O	False
the	DT	B-NP	O	B-A0	O	False
BIOS	NNP	E-NP	S-ORG	E-A0	O	False
launched	VBD	S-VP	O	S-V	O	False
Windows	NNP	B-NP	B-LOC	B-A1	O	False
-LRB-	NNP	I-NP	E-LOC	I-A1	O	False
or	CC	I-NP	O	I-A1	O	False
Winblows	NNP	E-NP	S-LOC	E-A1	O	False
,	,	O	O	I-AM-TMP	O	False
as	IN	S-SBAR	O	I-AM-TMP	O	False
I	PRP	S-NP	O	S-A0	Using	False
like	VBP	B-VP	O	S-V	O	False
ot	JJ	I-VP	O	B-A1	O	False
call	NN	E-VP	O	I-A1	O	False
it	PRP	S-NP	O	I-A1	O	False
-RRB-	NNP	S-NP	S-ORG	E-A1	O	False
.	.	O	O	-	O	False

BUT	CC	O	O	-	O	False
there	EX	S-NP	O	-	O	False
's	VBZ	S-VP	O	-	O	False
this	DT	B-NP	O	B-A0	O	False
application	NN	E-NP	O	E-A0	O	True
called	VBD	S-VP	O	S-V	O	False
Boot	NNP	B-NP	B-ORG	B-A2	O	False
Camp	NNP	E-NP	E-ORG	E-A2	O	False
which	WDT	S-NP	O	S-R-A0	O	False
allows	VBZ	S-VP	O	S-V	O	False
you	PRP	S-NP	O	S-A0	O	False
to	TO	B-VP	O	I-A1	O	False
add	VB	E-VP	O	S-V	O	False
another	DT	B-NP	O	B-A1	O	False
OS	NNP	I-NP	B-ORG	I-A1	O	False
X	NNP	E-NP	E-ORG	E-A1	O	False
